,name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
215,카멜리아힐피크닉,경양식,제주특별자치도 서귀포시 안덕면 병악로 166 1층2층,안덕면,46,4.206521739,33.2901143,126.3684044
216,원앤온리,경양식,제주특별자치도 서귀포시 안덕면 산방로 141,안덕면,2344,4.177474403,33.23923,126.3192943
217,뷰스트,경양식,제주특별자치도 서귀포시 안덕면 형제해안로 30 지하1층 1~3층,안덕면,542,4.451107011,33.231847,126.314641
218,화순산방산올레,한식,제주특별자치도 서귀포시 안덕면 화순로 135,안덕면,3,4.833333333,33.24625,126.3319099
219,올레길회센타,일식,제주특별자치도 서귀포시 안덕면 화순재남로 5 1층 102호,안덕면,29,4.810344828,33.2467315,126.3319769
220,순천미향제주산방산본점,한식,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,안덕면,641,4.774570983,33.2356687,126.3125597
221,홀가분키친,한식,제주특별자치도 서귀포시 안덕면 창천중앙로 53-18,안덕면,3,4.333333333,33.2674847,126.3678412
222,마노르블랑,한식,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46 1층,안덕면,824,4.202063107,33.2542427,126.2946508
223,서광춘희,한식,제주특별자치도 서귀포시 안덕면 화순서동로 367,안덕면,85,4.429411765,33.2833393,126.3316897
224,올레마당,한식,제주특별자치도 서귀포시 안덕면 사계남로 224,안덕면,1081,4.794634598,33.2331477,126.3088244
225,외갓집아구찜,한식,제주특별자치도 서귀포시 안덕면 병악로 28 1층,안덕면,12,4.083333333,33.2889938,126.3701172
226,돗통,한식,제주특별자치도 서귀포시 안덕면 사계북로41번길 189,안덕면,115,4.347826087,33.2450192,126.2983614
227,새물국수,기타,제주특별자치도 서귀포시 안덕면 화순해안로 63,안덕면,146,4.869863014,33.2412161,126.3336256
228,돈아돈아숯불구이,한식,제주특별자치도 서귀포시 안덕면 화순로 87,안덕면,1,3.5,33.2467704,126.3371704
229,서귀포시축협축산물플라자한우전문식당,식육(숯불구이),제주특별자치도 서귀포시 안덕면 중산간서로 1914-3,안덕면,55,3.954545455,33.2904786,126.3183659
230,초이,중국식,제주특별자치도 서귀포시 안덕면 덕수서로 7 1층,안덕면,67,4.537313433,33.2544207,126.3036015
231,코소롱,기타,제주특별자치도 서귀포시 대정읍 에듀시티로 148 1층 103호 (삼정지에듀상가),대정읍,10,5.0,33.279669,126.2771757
232,자금성,중국식,제주특별자치도 서귀포시 대정읍 상모로 318,대정읍,67,4.470149254,33.222679,126.2555098
233,보말이야기,한식,제주특별자치도 서귀포시 대정읍 도원로 7,대정읍,23,4.391304348,33.2767255,126.1714121
234,홍돈,한식,제주특별자치도 서귀포시 대정읍 노을해안로 104,대정읍,599,4.738731219,33.2437635,126.2179824
235,오젠,일식,제주특별자치도 서귀포시 대정읍 송악관광로177번길 253,대정읍,3,4.0,33.2135659,126.2929992
236,캔버스,경양식,제주특별자치도 서귀포시 대정읍 영어도시로 67 1층,대정읍,12,4.625,33.2798179,126.2737676
237,정원야간회센타,기타,제주특별자치도 서귀포시 대정읍 하모상가로 34-3,대정읍,4,4.5,33.2213786,126.2525955
238,산동산,한식,제주특별자치도 서귀포시 대정읍 중산간서로 2660,대정읍,3,4.833333333,33.267345,126.2550138
239,가파도용궁정식,한식,제주특별자치도 서귀포시 대정읍 가파로67번길 7,대정읍,84,4.113095238,33.1663761,126.2730014
240,트라몬토제주모슬포본점,경양식,제주특별자치도 서귀포시 대정읍 하모항구로 38,대정읍,646,4.910216718,33.2174692,126.2498802
241,모슬포회센터,경양식,제주특별자치도 서귀포시 대정읍 하모항구로 56-1 1층,대정읍,9,4.833333333,33.2184108,126.2508719
242,박김식당,뷔페식,제주특별자치도 서귀포시 대정읍 영락중동로 30 1층,대정읍,23,4.826086957,33.2588613,126.2117715
243,전철우고향랭면,한식,제주특별자치도 서귀포시 대정읍 형제해안로 316 1층,대정읍,38,4.118421053,33.2071934,126.2903538
244,해주소반,한식,제주특별자치도 서귀포시 대정읍 글로벌에듀로 370 105106호,대정읍,126,4.634920635,33.2268151,126.2522254
245,하모리밥,한식,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 42,대정읍,31,4.322580645,33.2134742,126.2617634
246,낭꾸러기,한식,제주특별자치도 서귀포시 대정읍 가파로 233,대정읍,14,4.785714286,33.1710594,126.2731193
247,갈비가맛있다,식육(숯불구이),제주특별자치도 서귀포시 대정읍 글로벌에듀로 370 135호136호동 1층,대정읍,12,3.958333333,33.2268151,126.2522254
248,장가네일품순두부모슬포점,한식,제주특별자치도 서귀포시 대정읍 신영로 59,대정읍,23,4.239130435,33.2208982,126.2494623
249,송악산도식후경,한식,제주특별자치도 서귀포시 대정읍 형제해안로 318,대정읍,32,4.171875,33.2069506,126.2903317
250,순희네,한식,제주특별자치도 서귀포시 대정읍 영서중로 59,대정읍,2,4.0,33.2213107,126.2576204
251,불타는명태조림,한식,제주특별자치도 서귀포시 대정읍 상모로 289,대정읍,1,3.5,33.222978,126.2582595
252,소라소라,한식,제주특별자치도 서귀포시 대정읍 형제해안로 318,대정읍,32,3.90625,33.2069506,126.2903317
253,나무식탁,일식,제주특별자치도 서귀포시 대정읍 도원로 214,대정읍,108,4.675925926,33.2780987,126.1916359
254,제주식스어클락,한식,제주특별자치도 서귀포시 대정읍 신영로 33,대정읍,8,4.6875,33.2227662,126.2481121
255,송악산해물라면오빠네본가,횟집,제주특별자치도 서귀포시 대정읍 형제해안로 296 1층,대정읍,171,4.859649123,33.2083197,126.2910436
256,샤브왕영어마을점,중국식,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382 B104B105호,대정읍,2,5.0,33.2268151,126.2522254
257,춘자네식당,한식,제주특별자치도 서귀포시 대정읍 가파로67번길 96-1,대정읍,6,4.416666667,33.1737256,126.2697515
258,소문난우리정식뷔페,뷔페식,제주특별자치도 서귀포시 대정읍 보성구억로 208 1층,대정읍,8,4.25,33.2707813,126.2784527
259,미영이네,한식,제주특별자치도 서귀포시 대정읍 하모항구로 42,대정읍,740,4.486486486,33.2176507,126.2499045
260,산방흑돼지순대대정점,한식,제주특별자치도 서귀포시 대정읍 하모항구로6번길 28 1층,대정읍,1,3.0,33.2188383,126.250742
261,유채꽃향기처럼,기타,제주특별자치도 서귀포시 대정읍 보성구억로 220,대정읍,6,4.25,33.2701192,126.2785591
262,신모슬포포구식당,한식,제주특별자치도 서귀포시 대정읍 최남단해안로 119,대정읍,17,3.911764706,33.2114583,126.2566077
263,청루봉평메밀막국수전문점,한식,제주특별자치도 서귀포시 대정읍 일주서로 2215,대정읍,87,4.41954023,33.2488584,126.2814719
264,도니장어,한식,제주특별자치도 서귀포시 대정읍 상모로 248 1층,대정읍,2,3.5,33.2244328,126.2625514
265,25시해장국,한식,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 6 1층,대정읍,15,4.333333333,33.2139586,126.2573973
266,요리하는김선장,한식,제주특별자치도 서귀포시 대정읍 최남단해안로 37,대정읍,67,3.71641791,33.2172336,126.2526168
267,신호등,한식,제주특별자치도 서귀포시 대정읍 동일하모로 178,대정읍,1,4.0,33.2257171,126.2501687
268,옥돔식당,한식,제주특별자치도 서귀포시 대정읍 신영로36번길 62,대정읍,304,4.307565789,33.2199418,126.2490877
269,최고야보리밥정식,한식,제주특별자치도 서귀포시 대정읍 신영로36번길 69-3 1층,대정읍,10,4.4,33.2204817,126.2486908
270,갑부순대국,한식,제주특별자치도 서귀포시 대정읍 상모로 285 1층,대정읍,6,5.0,33.2229422,126.2587869
271,제주콩순옥,한식,제주특별자치도 서귀포시 대정읍 신영로 129-2,대정읍,11,3.954545455,33.2234062,126.2549022
272,불란지,한식,제주특별자치도 서귀포시 대정읍 하모중앙로 46-6,대정읍,71,4.373239437,33.2245387,126.2518322
273,막창먹는놈대정점,한식,제주특별자치도 서귀포시 대정읍 신영로 129-3,대정읍,3,3.5,33.2234552,126.2549291
274,우성식당,한식,제주특별자치도 서귀포시 대정읍 영서중로19번길 14,대정읍,8,4.8125,33.2224389,126.2556819
275,보말과풍경,한식,제주특별자치도 서귀포시 대정읍 하모중앙로 17,대정읍,87,4.545977011,33.2266286,126.2528666
276,굿밥,한식,제주특별자치도 서귀포시 대정읍 글로벌에듀로145번길 40,대정읍,1,5.0,33.2268151,126.2522254
277,산방식당,한식,제주특별자치도 서귀포시 대정읍 하모이삼로 62,대정읍,354,4.111581921,33.223395,126.2543017
278,동복리해녀잠수촌,횟집,제주특별자치도 제주시 구좌읍 구좌해안로 32,구좌읍,59,3.855932203,33.5551836,126.71916
279,머물다정식,한식,제주특별자치도 제주시 구좌읍 월정중길 20 1층,구좌읍,22,4.636363636,33.5570683,126.791935
280,제인웰빙하우스,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 1852,구좌읍,271,4.880073801,33.5222084,126.8980519
281,그계절,한식,제주특별자치도 제주시 구좌읍 한동로 119 1동 1층,구좌읍,202,4.448019802,33.5318164,126.8185803
282,이스트키친,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 2486-21 카동 1층,구좌읍,31,4.209677419,33.5291668,126.8538817
283,지붕위제주바다,기타,제주특별자치도 제주시 구좌읍 평대2길 17 1층,구좌읍,64,4.65625,33.5325767,126.8377169
284,김녕함바그집,한식,제주특별자치도 제주시 구좌읍 김녕로21길 9 1층,구좌읍,32,4.5,33.5567627,126.7554115
285,송가네식당,한식,제주특별자치도 제주시 구좌읍 중산간동로 2245-1 1층,구좌읍,9,4.277777778,33.4721763,126.7825734
286,세화야참,한식,제주특별자치도 제주시 구좌읍 세화3길 4 1층,구좌읍,2,4.5,33.5236888,126.8560851
287,대복해장국,한식,제주특별자치도 제주시 구좌읍 김녕로 132 1층,구좌읍,9,4.555555556,33.554971,126.7521909
288,영월갈비,한식,제주특별자치도 제주시 구좌읍 김녕로 95,구좌읍,5,3.9,33.5543473,126.7482823
289,아녜스의앞치마,기타,제주특별자치도 제주시 구좌읍 행원로5길 25 1동 1층,구좌읍,10,4.6,33.5555865,126.8054561
290,평대시간이공이오,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 1156-6 1층,구좌읍,10,4.65,33.5291668,126.8538817
291,두꺼비집,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 1422-7 1층,구좌읍,10,3.85,33.5291668,126.8538817
292,고래의바다,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 2340 2층,구좌읍,10,4.8,33.492186,126.9096931
293,한동밥상,기타,제주특별자치도 제주시 구좌읍 한동로 153 1층,구좌읍,2,4.75,33.5296627,126.8161486
294,장터횟집,기타,제주특별자치도 제주시 구좌읍 김녕로 88-1 2층,구좌읍,9,4.444444444,33.5573814,126.7522424
295,장터밥집,기타,제주특별자치도 제주시 구좌읍 김녕로 88-1 1층,구좌읍,10,4.25,33.5547973,126.7488496
296,바다를바라보면,기타,제주특별자치도 제주시 구좌읍 월정1길 47-1 1층,구좌읍,9,4.388888889,33.5562274,126.793166
297,세화리움,경양식,제주특별자치도 제주시 구좌읍 해녀박물관길 29 1층,구좌읍,124,4.532258065,33.523525,126.863486
298,평대성게국수,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 1172 1층,구좌읍,166,4.313253012,33.5291668,126.8538817
299,렌소,한식,제주특별자치도 제주시 구좌읍 상도북4길 3 제2동 1층,구좌읍,8,4.9375,33.5200888,126.865719
300,종달리엔심야식당,한식,제주특별자치도 제주시 구좌읍 종달로7길 15 1층,구좌읍,81,4.407407407,33.4918684,126.898191
301,이여도산아,한식,제주특별자치도 제주시 구좌읍 세평항로 46-4,구좌읍,8,4.3125,33.5267849,126.8556816
302,우리두리,한식,제주특별자치도 제주시 구좌읍 김녕로 173,구좌읍,67,4.604477612,33.5562298,126.7562411
303,쪼끌락,횟집,제주특별자치도 제주시 구좌읍 김녕로21길 21 제1호,구좌읍,233,4.315450644,33.5577318,126.7552547
304,청파식당횟집,횟집,제주특별자치도 제주시 구좌읍 세평항로 12,구좌읍,199,4.665829146,33.5244994,126.8536448
305,한거리푸줏간,식육(숯불구이),제주특별자치도 제주시 구좌읍 월정3길 49 1층,구좌읍,63,4.222222222,33.5553596,126.7945055
306,괜찮은술책,한식,제주특별자치도 제주시 구좌읍 종달로 60-12 1층,구좌읍,27,4.555555556,33.4920946,126.8955485
307,만월당,한식,제주특별자치도 제주시 구좌읍 월정1길 56 1층,구좌읍,1021,4.63956905,33.5561414,126.7930377
308,월정리맛집춘식탁,한식,제주특별자치도 제주시 구좌읍 월정7길 61 1층 제2호,구좌읍,87,4.540229885,33.5551354,126.7952818
309,제주하늘래,한식,제주특별자치도 제주시 구좌읍 선유로 47 1층,구좌읍,10,5.0,33.5489176,126.7392759
310,5길,기타,제주특별자치도 제주시 구좌읍 평대5길 40 1층,구좌읍,233,4.78111588,33.5318334,126.842243
311,한라산도야지세화점,한식,제주특별자치도 제주시 구좌읍 세평항로 46-8,구좌읍,31,4.032258065,33.5266782,126.85595
312,외갓집밥상,한식,제주특별자치도 제주시 구좌읍 일주동로 2841 1층,구좌읍,2,4.5,33.5314441,126.8206181
313,어등포해녀촌,한식,제주특별자치도 제주시 구좌읍 행원로13길 131 1층,구좌읍,109,4.655963303,33.5570082,126.8118893
314,세화야,일식,제주특별자치도 제주시 구좌읍 세평항로 38 1층,구좌읍,17,4.411764706,33.5261548,126.8546643
315,섬나라횟집,횟집,제주특별자치도 제주시 구좌읍 해맞이해안로 1404,구좌읍,12,3.875,33.5291668,126.8538817
316,만물식당,기타,제주특별자치도 제주시 구좌읍 세평항로 46-6 1층,구좌읍,11,4.227272727,33.5267627,126.8558218
317,소라횟집,횟집,제주특별자치도 제주시 구좌읍 해맞이해안로 1240-3 1층,구좌읍,80,4.475,33.5324146,126.8463585
318,세화마구간,기타,제주특별자치도 제주시 구좌읍 면수길 49 다동 1층,구좌읍,69,4.528985507,33.5248076,126.8652797
319,베이글림림,기타,제주특별자치도 제주시 구좌읍 월정1길 27 나동 1층,구좌읍,31,4.693548387,33.5562274,126.793166
320,미풍해장국구좌세화점,식육(숯불구이),제주특별자치도 제주시 구좌읍 세화1길 25 1층,구좌읍,3,3.833333333,33.5256835,126.8546573
321,그릉그릉파스타가게,경양식,제주특별자치도 제주시 구좌읍 구좌로 31 1층,구좌읍,10,4.35,33.5236205,126.8549288
322,쑝쑝돈까스제주구좌점,기타,제주특별자치도 제주시 구좌읍 구좌로 43,구좌읍,9,4.888888889,33.5235008,126.8562232
323,월정리달이뜨는식탁,한식,제주특별자치도 제주시 구좌읍 월정1길 14 1층,구좌읍,10,4.85,33.5562274,126.793166
324,숙자네숟가락젓가락,식육(숯불구이),제주특별자치도 제주시 구좌읍 세평항로 45-2,구좌읍,10,4.8,33.5274415,126.8549344
325,세화족발,경양식,제주특별자치도 제주시 구좌읍 해맞이해안로 1460 2층,구좌읍,10,4.9,33.5244174,126.8613857
326,쯔루네,한식,제주특별자치도 제주시 구좌읍 김녕로1길 90 제2호,구좌읍,10,4.8,33.5572557,126.7524725
